FAM	D	T	L
cy41HOG000224073.ale.uml_rec	0.511857	0.205202	0.432387
cy41HOG000127897.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000198397.ale.uml_rec	1e-06	0.110419	0.214393
cy41HOG000058166.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069202.ale.uml_rec	0.248728	0.000274734	0.336891
cy41HOG000233394.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232586.ale.uml_rec	1.85647e-06	1e-06	0.249976
cy41HOG000058436.ale.uml_rec	1.06035	1e-06	1.31395
cy41HOG000088133.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000289515.ale.uml_rec	1e-06	0.322371	0.59797
cy41HOG000054519.ale.uml_rec	7.24378e-05	0.035351	0.336208
cy41HOG000036971.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000076536.ale.uml_rec	1e-06	0.362003	0.523594
cy41HOG000149080.ale.uml_rec	1e-06	0.0811894	0.128561
cy41HOG000147977.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000276702.ale.uml_rec	5.5813e-06	0.133833	0.0645547
cy41HOG000060593.ale.uml_rec	1e-06	0.109626	0.474805
cy41HOG000036681.ale.uml_rec	1e-06	1e-06	0.471039
cy41HOG000037093.ale.uml_rec	0.0384324	0.0308682	0.158774
cy41HOG000020624.ale.uml_rec	1e-06	0.026536	0.0157274
cy41HOG000035624.ale.uml_rec	1e-06	1e-06	0.467016
cy41HOG000127908.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000145560.ale.uml_rec	1.044	1e-06	1.3196
cy41HOG000120901.ale.uml_rec	1.04398	1e-06	1.37046
cy41HOG000232419.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035374.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000058468.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000011481.ale.uml_rec	1e-06	1e-06	0.494093
cy41HOG000023210.ale.uml_rec	0.698911	0.192404	0.436371
cy41HOG000058138.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000246915.ale.uml_rec	1e-06	0.0234675	0.0728645
cy41HOG000036740.ale.uml_rec	1.02257	1e-06	0.103239
cy41HOG000287873.ale.uml_rec	1e-06	0.454444	0.211111
cy41HOG000132739.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127739.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000227447.ale.uml_rec	3.59058e-06	0.0266534	0.0415295
cy41HOG000232447.ale.uml_rec	0.000161785	0.0675486	0.0311247
cy41HOG000233255.ale.uml_rec	1e-06	0.0368021	0.084741
cy41HOG000127956.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069693.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233705.ale.uml_rec	0.0982414	3.58069e-05	0.284215
cy41HOG000054547.ale.uml_rec	0.632096	0.439642	0.926103
cy41HOG000131353.ale.uml_rec	1e-06	1e-06	0.463538
cy41HOG000130697.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080807.ale.uml_rec	1e-06	0.170875	1e-06
cy41HOG000054691.ale.uml_rec	0.475795	0.567146	0.784189
cy41HOG000132570.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000220798.ale.uml_rec	0.0954406	0.000215465	0.264657
cy41HOG000069545.ale.uml_rec	1e-06	0.791657	1.16426
cy41HOG000058371.ale.uml_rec	0.631127	0.415734	0.95476
cy41HOG000224734.ale.uml_rec	2.37182e-05	0.206042	0.22416
cy41HOG000233183.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023059.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000008988.ale.uml_rec	1e-06	0.0681276	0.032655
cy41HOG000128035.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232791.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058621.ale.uml_rec	1e-06	1e-06	0.168517
cy41HOG000071947.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054961.ale.uml_rec	1e-06	1.29792e-06	0.19729
cy41HOG000130708.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080998.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000087991.ale.uml_rec	3.79035e-05	0.744463	1.16928
cy41HOG000245596.ale.uml_rec	1e-06	0.0766741	0.0254597
cy41HOG000035433.ale.uml_rec	1e-06	1e-06	0.187131
cy41HOG000234015.ale.uml_rec	0.0185681	0.0471265	0.167116
cy41HOG000037284.ale.uml_rec	0.092549	0.0769808	0.121192
cy41HOG000217628.ale.uml_rec	1e-06	0.0396993	0.0261634
cy41HOG000000256.ale.uml_rec	1e-06	0.717656	1.11512
cy41HOG000069177.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058743.ale.uml_rec	0.0467184	0.0943406	1e-06
cy41HOG000024462.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000054803.ale.uml_rec	0.438971	1e-06	0.722071
cy41HOG000069427.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000037279.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000058213.ale.uml_rec	1e-06	1e-06	0.638163
cy41HOG000180310.ale.uml_rec	1e-06	0.0998923	0.0306724
cy41HOG000067770.ale.uml_rec	1e-06	0.0620166	0.0571236
cy41HOG000232903.ale.uml_rec	1e-06	0.0415937	0.0478054
cy41HOG000080965.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000151007.ale.uml_rec	1.08745	1e-06	1.24873
cy41HOG000251846.ale.uml_rec	1e-06	0.284946	0.0119086
cy41HOG000145345.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000234177.ale.uml_rec	0.0232922	1.34077e-05	0.157339
cy41HOG000158359.ale.uml_rec	0.0762564	0.0756938	0.150892
cy41HOG000288072.ale.uml_rec	0.586582	0.380585	1.05021
cy41HOG000045046.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000245272.ale.uml_rec	0.239884	0.379093	0.716993
cy41HOG000250272.ale.uml_rec	1e-06	0.809214	0.960792
cy41HOG000243139.ale.uml_rec	0.214415	0.302934	0.479639
cy41HOG000035977.ale.uml_rec	1e-06	0.0787653	0.0162546
cy41HOG000233808.ale.uml_rec	1e-06	0.122236	0.162298
cy41HOG000037030.ale.uml_rec	1e-06	0.730336	1.1375
cy41HOG000276851.ale.uml_rec	1.02811	1e-06	1.39745
cy41HOG000035687.ale.uml_rec	0.0569413	0.0554025	0.148503
cy41HOG000054425.ale.uml_rec	0.00164199	0.432603	0.333451
cy41HOG000131231.ale.uml_rec	0.169335	1e-06	1e-06
cy41HOG000069801.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000049439.ale.uml_rec	0.000113403	0.124572	0.0915837
cy41HOG000035718.ale.uml_rec	0.103688	0.547845	0.621239
cy41HOG000127834.ale.uml_rec	0.443702	1e-06	1e-06
cy41HOG000132834.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000131891.ale.uml_rec	0.260009	0.18061	0.49537
cy41HOG000233667.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035248.ale.uml_rec	1e-06	1e-06	0.0835953
cy41HOG000232525.ale.uml_rec	0.000870214	0.11345	0.1718
cy41HOG000058495.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000225392.ale.uml_rec	0.632901	0.242644	0.387908
cy41HOG000275616.ale.uml_rec	1e-06	0.720015	0.965954
cy41HOG000062295.ale.uml_rec	6.94493e-06	0.0955471	0.135486
cy41HOG000035865.ale.uml_rec	0.0732864	0.124756	0.000177294
cy41HOG000127749.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000088082.ale.uml_rec	1e-06	0.782756	1.17373
cy41HOG000023260.ale.uml_rec	1e-06	0.167591	1e-06
cy41HOG000058418.ale.uml_rec	1e-06	1e-06	0.479073
cy41HOG000152736.ale.uml_rec	1e-06	0.252641	0.356323
cy41HOG000037122.ale.uml_rec	0.88707	0.189089	0.696118
cy41HOG000082629.ale.uml_rec	1e-06	0.041943	0.0704487
cy41HOG000119168.ale.uml_rec	1e-06	0.412846	0.917717
cy41HOG000035795.ale.uml_rec	1e-06	0.0291388	0.111887
cy41HOG000128933.ale.uml_rec	0.383917	0.208107	0.500601
cy41HOG000233885.ale.uml_rec	0.00021902	0.0813549	0.167785
cy41HOG000076048.ale.uml_rec	4.16258e-05	0.0342031	0.0197115
cy41HOG000054537.ale.uml_rec	1e-06	0.717656	1.11512
cy41HOG000002625.ale.uml_rec	1e-06	0.516898	0.643022
cy41HOG000233225.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232437.ale.uml_rec	1e-06	1e-06	0.285326
cy41HOG000058587.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000165686.ale.uml_rec	1.09771	1e-06	0.670786
cy41HOG000233775.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127926.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058301.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069535.ale.uml_rec	6.16996e-06	0.181184	0.414633
cy41HOG000058651.ale.uml_rec	0.631127	0.415734	0.95476
cy41HOG000080787.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000036029.ale.uml_rec	1e-06	0.70419	1.16012
cy41HOG000128045.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023029.ale.uml_rec	0.421497	0.498586	0.471103
cy41HOG000232811.ale.uml_rec	0.0385821	0.0452994	0.0899139
cy41HOG000080877.ale.uml_rec	0.520165	0.203641	0.755685
cy41HOG000132500.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000241185.ale.uml_rec	0.108622	0.141414	0.642013
cy41HOG000248344.ale.uml_rec	0.29642	0.322859	0.441746
cy41HOG000234065.ale.uml_rec	0.000191546	0.746209	1.13418
cy41HOG000035443.ale.uml_rec	0.608704	1e-06	0.678388
cy41HOG000092611.ale.uml_rec	1e-06	1.55733e-05	0.244739
cy41HOG000223382.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276565.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000220987.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276598.ale.uml_rec	0.00011517	1.72777e-06	0.397786
cy41HOG000232973.ale.uml_rec	9.9378e-06	0.030625	0.0419446
cy41HOG000056134.ale.uml_rec	1e-06	0.0450658	0.0319408
cy41HOG000054783.ale.uml_rec	1.07801	1e-06	1.26411
cy41HOG000080915.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232683.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058733.ale.uml_rec	0.123178	1e-06	1e-06
cy41HOG000225034.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000283474.ale.uml_rec	1e-06	0.345251	0.402214
cy41HOG000233091.ale.uml_rec	1e-06	0.774381	0.915384
cy41HOG000037209.ale.uml_rec	1e-06	1e-06	0.432329
cy41HOG000234098.ale.uml_rec	1e-06	0.0761471	0.104056
cy41HOG000104690.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000153930.ale.uml_rec	1e-06	0.150944	0.248521
cy41HOG000116699.ale.uml_rec	1e-06	0.0537098	0.0453908
cy41HOG000235245.ale.uml_rec	1e-06	0.100685	0.0661122
cy41HOG000057949.ale.uml_rec	1e-06	1e-06	7.4279e-06
cy41HOG000035521.ale.uml_rec	1.13634	1e-06	0.78933
cy41HOG000234107.ale.uml_rec	1e-06	0.042106	0.206962
cy41HOG000037396.ale.uml_rec	0.0543508	0.0366047	0.130954
cy41HOG000233788.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000013674.ale.uml_rec	0.283019	0.464531	1e-06
cy41HOG000276821.ale.uml_rec	1e-06	0.507937	0.542659
cy41HOG000037040.ale.uml_rec	0.000614634	0.139853	0.297548
cy41HOG000011593.ale.uml_rec	1e-06	0.0464996	0.029195
cy41HOG000295968.ale.uml_rec	1e-06	0.251141	1e-06
cy41HOG000239473.ale.uml_rec	0.000423794	0.401051	0.00287686
cy41HOG000233878.ale.uml_rec	1e-06	0.201259	0.190984
cy41HOG000249812.ale.uml_rec	1e-06	0.287496	0.635294
cy41HOG000035907.ale.uml_rec	0.105204	0.0773229	0.518374
cy41HOG000069781.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233617.ale.uml_rec	1e-06	1e-06	0.269579
cy41HOG000127844.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000020768.ale.uml_rec	6.08757e-06	0.0648482	0.045484
cy41HOG000233347.ale.uml_rec	9.24646e-06	0.10868	0.135612
cy41HOG000035238.ale.uml_rec	1e-06	0.0571627	0.137683
cy41HOG000232555.ale.uml_rec	0.238633	1e-06	0.37688
cy41HOG000131241.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000156897.ale.uml_rec	0.292457	0.355958	0.526384
cy41HOG000054455.ale.uml_rec	1e-06	0.380109	1e-06
cy41HOG000035898.ale.uml_rec	1e-06	0.0613557	0.0430246
cy41HOG000275238.ale.uml_rec	1e-06	0.030859	0.0629414
cy41HOG000132637.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127637.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233864.ale.uml_rec	0.315473	0.00150968	0.688681
cy41HOG000058036.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233794.ale.uml_rec	0.283995	1e-06	0.618708
cy41HOG000025505.ale.uml_rec	1e-06	0.242905	0.5376
cy41HOG000058566.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000160589.ale.uml_rec	1e-06	1e-06	0.250823
cy41HOG000054449.ale.uml_rec	1e-06	1e-06	0.273423
cy41HOG000148292.ale.uml_rec	0.111659	0.143976	0.330368
cy41HOG000035884.ale.uml_rec	1e-06	0.668885	1.14035
cy41HOG000246674.ale.uml_rec	4.58572e-06	0.0578789	0.0437252
cy41HOG000276652.ale.uml_rec	1.15713e-05	0.000296865	0.00112718
cy41HOG000020884.ale.uml_rec	0.00408841	0.031339	0.196193
cy41HOG000127858.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035774.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000220540.ale.uml_rec	0.374288	0.21829	0.586468
cy41HOG000237571.ale.uml_rec	0.00139499	0.0565667	0.343088
cy41HOG000023157.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000071849.ale.uml_rec	1e-06	1e-06	0.285031
cy41HOG000291461.ale.uml_rec	0.128348	0.24716	0.0172569
cy41HOG000037215.ale.uml_rec	0.207387	1e-06	0.567647
cy41HOG000234084.ale.uml_rec	0.326834	1e-06	0.122537
cy41HOG000223633.ale.uml_rec	1e-06	0.212527	0.417134
cy41HOG000038200.ale.uml_rec	1e-06	0.727616	1.15443
cy41HOG000276584.ale.uml_rec	0.113763	0.148496	0.321616
cy41HOG000080909.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000057955.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080766.ale.uml_rec	1e-06	0.780918	1.1477
cy41HOG000232700.ale.uml_rec	1e-06	1e-06	0.283619
cy41HOG000294340.ale.uml_rec	0.0561613	0.106798	0.145389
cy41HOG000233442.ale.uml_rec	1e-06	1e-06	0.193331
cy41HOG000145329.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000003650.ale.uml_rec	1e-06	1e-06	0.52401
cy41HOG000217276.ale.uml_rec	0.0208168	0.0698464	0.0589372
cy41HOG000054350.ale.uml_rec	1e-06	1e-06	0.215745
cy41HOG000055012.ale.uml_rec	0.144323	0.232304	1e-06
cy41HOG000054600.ale.uml_rec	1e-06	0.780918	1.1477
cy41HOG000080896.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000130606.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000042658.ale.uml_rec	0.455079	0.540543	0.927292
cy41HOG000244727.ale.uml_rec	0.295982	0.382041	0.676009
cy41HOG000220804.ale.uml_rec	0.178948	0.312349	0.525485
cy41HOG000069529.ale.uml_rec	1e-06	0.253923	1e-06
cy41HOG000037377.ale.uml_rec	1e-06	0.0646135	0.0756859
cy41HOG000023035.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000128059.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000028443.ale.uml_rec	0.000200975	0.72764	1.18106
cy41HOG000232992.ale.uml_rec	1e-06	1e-06	0.484374
cy41HOG000276579.ale.uml_rec	2.47762e-05	0.272583	0.407431
cy41HOG000234079.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058282.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000226070.ale.uml_rec	1e-06	0.0858228	0.082111
cy41HOG000081016.ale.uml_rec	0.49781	0.186778	0.461074
cy41HOG000042837.ale.uml_rec	1e-06	0.104246	0.232537
cy41HOG000057837.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233070.ale.uml_rec	1e-06	0.0546703	0.0874269
cy41HOG000202644.ale.uml_rec	1e-06	0.132505	0.17567
cy41HOG000232662.ale.uml_rec	1e-06	0.0524149	0.114592
cy41HOG000001703.ale.uml_rec	1e-06	0.0544602	1e-06
cy41HOG000058404.ale.uml_rec	1e-06	0.770705	1.17597
cy41HOG000035789.ale.uml_rec	2.6188e-06	1e-06	0.287459
cy41HOG000069760.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000077289.ale.uml_rec	1e-06	0.288289	0.220504
cy41HOG000132755.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035879.ale.uml_rec	1e-06	0.753803	1.18634
cy41HOG000127755.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233906.ale.uml_rec	3.90372e-05	0.15428	0.219863
cy41HOG000240092.ale.uml_rec	0.227961	0.231589	0.442657
cy41HOG000035346.ale.uml_rec	1e-06	0.0344825	0.0737809
cy41HOG000233239.ale.uml_rec	1e-06	0.0383453	0.0989055
cy41HOG000120933.ale.uml_rec	1e-06	0.422331	0.961488
cy41HOG000234230.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035616.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000005630.ale.uml_rec	0.293155	0.24132	0.262835
cy41HOG000275865.ale.uml_rec	1e-06	0.452798	0.503292
cy41HOG000233769.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000276730.ale.uml_rec	1e-06	1e-06	7.4279e-06
cy41HOG000036943.ale.uml_rec	1e-06	2.29095e-05	0.715337
cy41HOG000233899.ale.uml_rec	1e-06	0.663598	1.09838
cy41HOG000280989.ale.uml_rec	0.0160663	0.0514459	0.0731028
cy41HOG000295989.ale.uml_rec	1e-06	0.755118	1.14234
cy41HOG000069672.ale.uml_rec	6.16996e-06	0.181184	0.414633
cy41HOG000058046.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000013348.ale.uml_rec	0.7497	0.0873908	1e-06
cy41HOG000069322.ale.uml_rec	0.646944	1e-06	0.2827
cy41HOG000058516.ale.uml_rec	0.00793307	0.122909	1e-06
cy41HOG000233814.ale.uml_rec	0.00243339	0.121905	0.235862
cy41HOG000132647.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000127647.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000150110.ale.uml_rec	1e-06	0.116876	0.130822
cy41HOG000234322.ale.uml_rec	1.30094e-05	0.0892199	0.000525414
cy41HOG000035704.ale.uml_rec	1e-06	0.668885	1.14035
cy41HOG000127828.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000132828.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000205046.ale.uml_rec	1.40895e-05	0.0261627	0.0271796
cy41HOG000285485.ale.uml_rec	1e-06	0.628548	1.14158
cy41HOG000010272.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000035254.ale.uml_rec	0.611731	0.0966824	0.544969
cy41HOG000232539.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054439.ale.uml_rec	1e-06	0.166838	1e-06
cy41HOG000088013.ale.uml_rec	1.09771	1e-06	0.670786
cy41HOG000276372.ale.uml_rec	1.34633e-05	0.0403684	0.120588
cy41HOG000036851.ale.uml_rec	1e-06	1e-06	0.471039
cy41HOG000276622.ale.uml_rec	1e-06	1e-06	0.111237
cy41HOG000087970.ale.uml_rec	1.0654e-06	0.254145	1e-06
cy41HOG000080979.ale.uml_rec	0.53882	1e-06	0.298739
cy41HOG000106484.ale.uml_rec	0.0316608	0.0783435	0.0516655
cy41HOG000076290.ale.uml_rec	1.63472e-05	0.0547561	0.0336259
cy41HOG000023127.ale.uml_rec	0.17211	0.106741	0.392597
cy41HOG000037265.ale.uml_rec	4.79579e-06	0.106198	0.128003
cy41HOG000296148.ale.uml_rec	0.000363977	0.28978	0.00195914
cy41HOG000006451.ale.uml_rec	0.28723	1e-06	1e-06
cy41HOG000054320.ale.uml_rec	1e-06	0.689466	1.1273
cy41HOG000132591.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000130676.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054670.ale.uml_rec	1e-06	0.404489	0.463222
cy41HOG000232880.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000054980.ale.uml_rec	1e-06	0.782756	1.17373
cy41HOG000232770.ale.uml_rec	1e-06	0.0953397	0.0765097
cy41HOG000143542.ale.uml_rec	0.628612	0.430333	0.953964
cy41HOG000057925.ale.uml_rec	0.108182	0.11466	1e-06
cy41HOG000286669.ale.uml_rec	1e-06	0.423532	0.726064
cy41HOG000233162.ale.uml_rec	0.00106676	0.176333	1e-06
cy41HOG000058390.ale.uml_rec	0.169335	1e-06	1e-06
cy41HOG000145359.ale.uml_rec	1e-06	0.750258	1.16979
cy41HOG000224285.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233432.ale.uml_rec	1e-06	0.0299186	0.0315294
cy41HOG000234196.ale.uml_rec	7.22818e-06	1e-06	0.259458
cy41HOG000069559.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000046974.ale.uml_rec	6.19602e-05	0.285465	0.0275034
cy41HOG000128029.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023045.ale.uml_rec	0.000112268	0.836913	0.968575
cy41HOG000075357.ale.uml_rec	1e-06	0.780918	1.1477
cy41HOG000037298.ale.uml_rec	1e-06	0.533834	0.598172
cy41HOG000243931.ale.uml_rec	7.79784e-06	1.25019e-05	0.219588
cy41HOG000233550.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232612.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000005159.ale.uml_rec	1e-06	0.770705	1.17597
cy41HOG000069196.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233000.ale.uml_rec	1e-06	1e-06	0.182
cy41HOG000057847.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000080984.ale.uml_rec	0.53882	1e-06	0.298739
cy41HOG000130714.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000018145.ale.uml_rec	1e-06	0.306466	0.314449
cy41HOG000019757.ale.uml_rec	0.0657202	1e-06	0.0503812
cy41HOG000233976.ale.uml_rec	0.114055	0.213248	0.328588
cy41HOG000132725.ale.uml_rec	0.385274	1e-06	0.1754
cy41HOG000127725.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035809.ale.uml_rec	1e-06	0.0630202	0.150035
cy41HOG000032800.ale.uml_rec	1e-06	0.269696	0.458503
cy41HOG000069240.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058474.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233686.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069710.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000058124.ale.uml_rec	0.612378	0.187108	0.436338
cy41HOG000068102.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000227094.ale.uml_rec	1e-06	0.689466	1.1273
cy41HOG000036933.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000035996.ale.uml_rec	1e-06	1e-06	0.139859
cy41HOG000276740.ale.uml_rec	1e-06	1e-06	0.45274
cy41HOG000233249.ale.uml_rec	1e-06	1.16878e-05	0.0378339
cy41HOG000035336.ale.uml_rec	0.108549	0.195542	1e-06
cy41HOG000233719.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000035666.ale.uml_rec	1e-06	1e-06	0.73077
cy41HOG000253896.ale.uml_rec	1e-06	0.0432987	0.0685238
cy41HOG000037110.ale.uml_rec	1.48428e-06	0.0319175	0.142958
cy41HOG000036702.ale.uml_rec	0.886768	0.0940901	0.432929
cy41HOG000023252.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000025119.ale.uml_rec	0.830646	0.290817	0.713786
cy41HOG000233388.ale.uml_rec	0.194282	1e-06	0.442871
cy41HOG000120882.ale.uml_rec	1.12968	1e-06	0.790219
cy41HOG000274036.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000233928.ale.uml_rec	2.7018e-06	0.139543	0.372901
cy41HOG000291894.ale.uml_rec	1e-06	1e-06	0.645615
cy41HOG000035638.ale.uml_rec	1e-06	0.252895	1e-06
cy41HOG000127914.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233747.ale.uml_rec	0.293281	6.21507e-05	0.147994
cy41HOG000035368.ale.uml_rec	1e-06	1e-06	0.471636
cy41HOG000233217.ale.uml_rec	1e-06	1e-06	0.384034
cy41HOG000069381.ale.uml_rec	0.280292	2.59699e-06	0.0997278
cy41HOG000054505.ale.uml_rec	1e-06	0.780247	1.16773
cy41HOG000271717.ale.uml_rec	1e-06	0.0394269	0.424898
cy41HOG000131311.ale.uml_rec	1e-06	1e-06	0.463538
cy41HOG000054383.ale.uml_rec	0.00370999	2.14299e-05	0.265513
cy41HOG000132532.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000232823.ale.uml_rec	1e-06	0.0379438	0.137314
cy41HOG000128077.ale.uml_rec	6.84346e-05	1e-06	0.468827
cy41HOG000057986.ale.uml_rec	0.239522	0.0646828	0.307117
cy41HOG000022609.ale.uml_rec	6.88965e-06	1e-06	0.274898
cy41HOG000058663.ale.uml_rec	0.431463	1e-06	0.696891
cy41HOG000069507.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000233491.ale.uml_rec	1e-06	0.0934223	0.132984
cy41HOG000037359.ale.uml_rec	1e-06	1e-06	0.426112
cy41HOG000058333.ale.uml_rec	0.000163433	0.75596	1.14946
cy41HOG000287588.ale.uml_rec	0.240648	0.000143847	0.519902
cy41HOG000276557.ale.uml_rec	1e-06	0.412276	0.469028
cy41HOG000123401.ale.uml_rec	1e-06	0.064151	0.121672
cy41HOG000081038.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000023184.ale.uml_rec	0.0787962	0.286137	1e-06
cy41HOG000147182.ale.uml_rec	1.08522	1e-06	1.2553
cy41HOG000244966.ale.uml_rec	1e-06	0.055618	0.0813295
cy41HOG000076893.ale.uml_rec	1.00683e-05	0.0317521	0.0296752
cy41HOG000011245.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000069498.ale.uml_rec	6.16996e-06	0.181184	0.414633
cy41HOG000035471.ale.uml_rec	1e-06	0.0469376	0.133959
cy41HOG000234057.ale.uml_rec	1e-06	0.253519	1e-06
cy41HOG000069465.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000145298.ale.uml_rec	1.06054	1e-06	1.34968
cy41HOG000058251.ale.uml_rec	1e-06	1e-06	0.433333
cy41HOG000023179.ale.uml_rec	1.05763	1e-06	1.35508
cy41HOG000069135.ale.uml_rec	1e-06	1e-06	1e-06
cy41HOG000224614.ale.uml_rec	0.0177297	0.062831	0.0508
